6.000000, 6.000000, 6.000000,
-256.000000, -256.000000, -256.000000,
256.000000, 256.000000, 256.000000,
34.443478, 6.583080, -34.626560,
33.590145, 4.803181, -19.922606,
32.736813, 3.023281, -5.218647,
31.883480, 1.243382, 9.485310,
31.030148, -0.536518, 24.189268,
30.176815, -2.316418, 38.893223,
36.223377, 5.729748, -34.626560,
35.370045, 3.949848, -19.922606,
34.516712, 2.169949, -5.218647,
33.663380, 0.390049, 9.485310,
32.810047, -1.389851, 24.189268,
31.956715, -3.169750, 38.893223,
38.003277, 4.876415, -34.626560,
37.149944, 3.096516, -19.922606,
36.296612, 1.316616, -5.218647,
35.443279, -0.463284, 9.485310,
34.589947, -2.243183, 24.189268,
33.736614, -4.023083, 38.893223,
39.783176, 4.023083, -34.626560,
38.929844, 2.243183, -19.922606,
38.076511, 0.463284, -5.218647,
37.223179, -1.316616, 9.485310,
36.369846, -3.096516, 24.189268,
35.516514, -4.876415, 38.893223,
41.563076, 3.169750, -34.626560,
40.709743, 1.389851, -19.922606,
39.856411, -0.390049, -5.218647,
39.003078, -2.169949, 9.485310,
38.149746, -3.949848, 24.189268,
37.296413, -5.729748, 38.893223,
43.342976, 2.316418, -34.626560,
42.489643, 0.536518, -19.922606,
41.636311, -1.243382, -5.218647,
40.782978, -3.023281, 9.485310,
39.929646, -4.803181, 24.189268,
39.076313, -6.583080, 38.893223,
19.739517, 6.583080, -35.479893,
18.886185, 4.803181, -20.775938,
18.032852, 3.023281, -6.071980,
17.179520, 1.243382, 8.631977,
16.326187, -0.536518, 23.335936,
15.472855, -2.316418, 38.039890,
21.519419, 5.729748, -35.479893,
20.666086, 3.949848, -20.775938,
19.812754, 2.169949, -6.071980,
18.959421, 0.390049, 8.631977,
18.106089, -1.389851, 23.335936,
17.252756, -3.169750, 38.039890,
23.299318, 4.876415, -35.479893,
22.445986, 3.096516, -20.775938,
21.592653, 1.316616, -6.071980,
20.739321, -0.463284, 8.631977,
19.885988, -2.243183, 23.335936,
19.032656, -4.023083, 38.039890,
25.079218, 4.023083, -35.479893,
24.225885, 2.243183, -20.775938,
23.372553, 0.463284, -6.071980,
22.519220, -1.316616, 8.631977,
21.665888, -3.096516, 23.335936,
20.812555, -4.876415, 38.039890,
26.859118, 3.169750, -35.479893,
26.005785, 1.389851, -20.775938,
25.152452, -0.390049, -6.071980,
24.299120, -2.169949, 8.631977,
23.445787, -3.949848, 23.335936,
22.592455, -5.729748, 38.039890,
28.639015, 2.316418, -35.479893,
27.785683, 0.536518, -20.775938,
26.932350, -1.243382, -6.071980,
26.079018, -3.023281, 8.631977,
25.225685, -4.803181, 23.335936,
24.372353, -6.583080, 38.039890,
5.035561, 6.583080, -36.333225,
4.182228, 4.803181, -21.629271,
3.328896, 3.023281, -6.925313,
2.475563, 1.243382, 7.778645,
1.622231, -0.536518, 22.482603,
0.768898, -2.316418, 37.186558,
6.815461, 5.729748, -36.333225,
5.962128, 3.949848, -21.629271,
5.108796, 2.169949, -6.925313,
4.255463, 0.390049, 7.778645,
3.402131, -1.389851, 22.482603,
2.548798, -3.169750, 37.186558,
8.595360, 4.876415, -36.333225,
7.742028, 3.096516, -21.629271,
6.888695, 1.316616, -6.925313,
6.035363, -0.463284, 7.778645,
5.182030, -2.243183, 22.482603,
4.328698, -4.023083, 37.186558,
10.375260, 4.023083, -36.333225,
9.521928, 2.243183, -21.629271,
8.668595, 0.463284, -6.925313,
7.815263, -1.316616, 7.778645,
6.961930, -3.096516, 22.482603,
6.108598, -4.876415, 37.186558,
12.155159, 3.169750, -36.333225,
11.301826, 1.389851, -21.629271,
10.448494, -0.390049, -6.925313,
9.595161, -2.169949, 7.778645,
8.741829, -3.949848, 22.482603,
7.888496, -5.729748, 37.186558,
13.935061, 2.316418, -36.333225,
13.081728, 0.536518, -21.629271,
12.228395, -1.243382, -6.925313,
11.375063, -3.023281, 7.778645,
10.521730, -4.803181, 22.482603,
9.668398, -6.583080, 37.186558,
-9.668398, 6.583080, -37.186558,
-10.521730, 4.803181, -22.482603,
-11.375063, 3.023281, -7.778645,
-12.228395, 1.243382, 6.925313,
-13.081728, -0.536518, 21.629271,
-13.935061, -2.316418, 36.333225,
-7.888496, 5.729748, -37.186558,
-8.741829, 3.949848, -22.482603,
-9.595161, 2.169949, -7.778645,
-10.448494, 0.390049, 6.925313,
-11.301826, -1.389851, 21.629271,
-12.155159, -3.169750, 36.333225,
-6.108598, 4.876415, -37.186558,
-6.961930, 3.096516, -22.482603,
-7.815263, 1.316616, -7.778645,
-8.668595, -0.463284, 6.925313,
-9.521928, -2.243183, 21.629271,
-10.375260, -4.023083, 36.333225,
-4.328698, 4.023083, -37.186558,
-5.182030, 2.243183, -22.482603,
-6.035363, 0.463284, -7.778645,
-6.888695, -1.316616, 6.925313,
-7.742028, -3.096516, 21.629271,
-8.595360, -4.876415, 36.333225,
-2.548798, 3.169750, -37.186558,
-3.402131, 1.389851, -22.482603,
-4.255463, -0.390049, -7.778645,
-5.108796, -2.169949, 6.925313,
-5.962128, -3.949848, 21.629271,
-6.815461, -5.729748, 36.333225,
-0.768898, 2.316418, -37.186558,
-1.622231, 0.536518, -22.482603,
-2.475563, -1.243382, -7.778645,
-3.328896, -3.023281, 6.925313,
-4.182228, -4.803181, 21.629271,
-5.035561, -6.583080, 36.333225,
-24.372353, 6.583080, -38.039890,
-25.225685, 4.803181, -23.335936,
-26.079018, 3.023281, -8.631977,
-26.932350, 1.243382, 6.071980,
-27.785683, -0.536518, 20.775938,
-28.639015, -2.316418, 35.479893,
-22.592455, 5.729748, -38.039890,
-23.445787, 3.949848, -23.335936,
-24.299120, 2.169949, -8.631977,
-25.152452, 0.390049, 6.071980,
-26.005785, -1.389851, 20.775938,
-26.859118, -3.169750, 35.479893,
-20.812555, 4.876415, -38.039890,
-21.665888, 3.096516, -23.335936,
-22.519220, 1.316616, -8.631977,
-23.372553, -0.463284, 6.071980,
-24.225885, -2.243183, 20.775938,
-25.079218, -4.023083, 35.479893,
-19.032656, 4.023083, -38.039890,
-19.885988, 2.243183, -23.335936,
-20.739321, 0.463284, -8.631977,
-21.592653, -1.316616, 6.071980,
-22.445986, -3.096516, 20.775938,
-23.299318, -4.876415, 35.479893,
-17.252756, 3.169750, -38.039890,
-18.106089, 1.389851, -23.335936,
-18.959421, -0.390049, -8.631977,
-19.812754, -2.169949, 6.071980,
-20.666086, -3.949848, 20.775938,
-21.519419, -5.729748, 35.479893,
-15.472855, 2.316418, -38.039890,
-16.326187, 0.536518, -23.335936,
-17.179520, -1.243382, -8.631977,
-18.032852, -3.023281, 6.071980,
-18.886185, -4.803181, 20.775938,
-19.739517, -6.583080, 35.479893,
-39.076313, 6.583080, -38.893223,
-39.929646, 4.803181, -24.189268,
-40.782978, 3.023281, -9.485310,
-41.636311, 1.243382, 5.218647,
-42.489643, -0.536518, 19.922606,
-43.342976, -2.316418, 34.626560,
-37.296413, 5.729748, -38.893223,
-38.149746, 3.949848, -24.189268,
-39.003078, 2.169949, -9.485310,
-39.856411, 0.390049, 5.218647,
-40.709743, -1.389851, 19.922606,
