6.000000, 6.000000, 6.000000,
-256.000000, -256.000000, -256.000000,
256.000000, 256.000000, 256.000000,
-2.133331, 2.133331, 0.000000,
-2.133331, 1.279999, 0.000000,
-2.133331, 0.426666, 0.000000,
-2.133331, -0.426666, 0.000000,
-2.133331, -1.279999, 0.000000,
-2.133331, -2.133331, 0.000000,
-1.279999, 2.133331, 0.000000,
-1.279999, 1.279999, 0.000000,
-0.056014, -1.992737, 1.195418,
-0.058914, -4.031372, 2.383621,
-1.279999, -1.279999, 0.000000,
-1.279999, -2.133331, 0.000000,
-0.426666, 2.133331, 0.000000,
1.989441, 0.054574, -1.190682,
22.639948, -22.528120, -0.111828,
22.603565, -34.999245, 11.542349,
1.972739, -6.052675, 2.373271,
-0.426666, -2.133335, 0.000000,
0.426666, 2.133331, 0.000000,
3.993235, 0.069445, -2.356015,
34.885227, -22.614111, -11.417784,
34.726421, -34.777527, 0.051105,
4.023887, -6.062613, 1.185395,
0.426666, -2.133335, 0.000000,
1.279999, 2.133331, 0.000000,
1.279999, 1.279999, 0.000000,
6.064498, -1.979008, -2.378825,
6.080781, -4.022170, -1.205279,
1.279999, -1.279999, 0.000000,
1.279999, -2.133331, 0.000000,
2.133331, 2.133331, 0.000000,
2.133331, 1.279999, 0.000000,
2.133335, 0.426666, 0.000000,
2.133335, -0.426666, 0.000000,
2.133331, -1.279999, 0.000000,
2.133331, -2.133331, 0.000000,
-2.133331, 2.133331, 0.000000,
-2.133331, 1.279999, 0.000000,
-3.303816, -0.754806, 2.351956,
-3.338708, -2.796364, 3.575075,
-2.133331, -1.279999, 0.000000,
-2.133331, -2.133331, 0.000000,
-1.279999, 2.133331, 0.000000,
-1.208315, 1.103106, 0.105209,
-1.808685, -22.668608, 23.623960,
-1.269093, -47.809464, 47.371891,
-1.746059, -35.478542, 34.664604,
-1.279999, -2.133331, 0.000000,
0.761978, 3.333751, -2.389063,
23.623692, 0.921928, -23.692287,
38.185379, -36.826267, -1.359112,
36.866108, -76.041534, 38.322094,
22.988598, -71.137138, 46.441875,
0.764974, -6.920469, 3.595494,
2.816201, 3.359912, -3.616116,
46.852425, 0.704460, -45.850220,
77.295189, -37.924797, -38.517059,
76.943954, -75.759544, -1.184408,
48.042286, -71.910385, 23.014763,
2.793718, -6.877951, 2.377564,
1.279999, 2.133331, 0.000000,
35.287651, 1.448929, -34.176582,
70.762154, -22.289391, -46.766098,
70.984848, -47.066055, -23.065460,
35.295151, -35.300522, 0.005371,
1.279999, -2.133331, 0.000000,
2.133331, 2.133331, 0.000000,
2.133331, 1.279999, 0.000000,
6.885105, -0.774604, -3.550499,
6.918475, -2.832219, -2.379587,
2.133331, -1.279999, 0.000000,
2.133331, -2.133331, 0.000000,
-2.133331, 2.133331, 0.000000,
-4.522779, 2.498020, 1.171427,
-25.007664, 0.465074, 22.835924,
-24.846800, -12.125544, 34.412346,
-4.519625, -3.667516, 4.773811,
-2.133331, -2.133331, 0.000000,
-2.472346, 4.520947, -1.195269,
-24.872711, 24.721184, 0.151527,
-38.025448, -0.394100, 37.566216,
-39.538849, -39.309326, 77.141510,
-24.836563, -48.002491, 70.279053,
-2.516430, -5.678296, 4.781396,
-0.628307, 24.944122, -22.609150,
0.169313, 39.512032, -38.828014,
0.496403, 0.087954, -0.584356,
-1.161037, -61.827484, 62.135185,
-0.442345, -77.129089, 75.864769,
-0.540805, -36.441429, 34.422234,
11.733498, 24.916267, -34.089767,
39.716515, 39.162201, -77.172050,
61.862724, -0.974417, -60.034973,
61.980804, -59.827972, -2.152830,
37.933640, -76.952461, 38.165489,
12.099919, -36.724361, 22.917774,
3.666576, 4.509467, -4.762712,
48.370838, 24.490398, -70.301239,
78.211380, -0.293957, -76.210762,
77.454063, -38.696259, -37.904472,
47.570709, -47.602962, 0.032253,
3.683277, -5.718058, 1.181448,
2.133331, 2.133331, 0.000000,
5.727378, 2.467101, -4.781148,
36.440052, 0.270784, -34.150833,
36.483379, -11.992472, -22.784237,
5.708555, -3.651266, -1.203957,
2.133331, -2.133331, 0.000000,
-2.133331, 2.133331, 0.000000,
-5.736845, 3.695435, 1.188077,
-36.789425, 12.278942, 22.803818,
-36.548134, -0.335635, 34.323772,
-5.697940, -2.445490, 4.730101,
-2.133331, -2.133331, 0.000000,
-3.691087, 5.743365, -1.198946,
-47.901329, 47.887375, 0.013954,
-77.972084, 37.904045, 39.214706,
-76.746902, -1.391945, 76.432175,
-48.347523, -24.610031, 70.397552,
-3.634248, -4.553341, 4.774259,
-11.637642, 36.420410, -23.076105,
-39.839634, 78.152664, -37.459698,
-61.367992, 61.297775, 0.070219,
-61.851364, 0.270006, 60.728024,
-39.489586, -38.989616, 76.772537,
-12.013994, -24.906551, 34.360542,
0.442082, 36.513577, -34.395660,
1.186731, 77.272331, -76.752396,
0.954933, 62.570316, -62.671917,
-0.543737, 1.343348, -0.799610,
0.302086, -39.978153, 38.822735,
0.190866, -24.995407, 23.097872,
2.457667, 5.739414, -4.783751,
25.200993, 47.442654, -70.083649,
37.790436, 39.369259, -75.453033,
39.564236, -1.486637, -37.224266,
24.259941, -24.608452, 0.348511,
2.459206, -4.514812, 1.202273,
2.133331, 2.133331, 0.000000,
4.553134, 3.638219, -4.778023,
25.082302, 11.854534, -34.376835,
24.722919, -0.341085, -22.675167,
4.532388, -2.463041, -1.216015,
2.133331, -2.133331, 0.000000,
-2.133331, 2.133331, 0.000000,
-2.133331, 1.279999, 0.000000,
-6.926188, 2.823497, 2.396026,
-6.877886, 0.766622, 3.551267,
-2.133331, -1.279999, 0.000000,
-2.133331, -2.133331, 0.000000,
-1.279999, 2.133331, 0.000000,
-35.893707, 35.805492, 0.088215,
-71.042404, 47.381218, 22.807854,
-70.984222, 22.798431, 46.479130,
-35.803749, -1.191751, 34.435501,
-1.279999, -2.133331, 0.000000,
-2.788208, 6.872951, -2.378078,
-46.398407, 70.473206, -23.221470,
-76.523720, 76.519409, 0.004307,
-76.728027, 37.754360, 38.120338,
-46.777119, -1.658123, 46.728577,
-2.787420, -3.329447, 3.556866,
-0.796126, 6.897219, -3.541095,
-22.402859, 71.081306, -46.971783,
-37.548634, 76.387619, -37.985657,
-38.859566, 38.800011, 0.059557,
-22.275850, -1.320671, 22.743189,
-0.753548, -3.343095, 2.389974,
1.279999, 2.133331, 0.000000,
1.273178, 35.643318, -34.356499,
1.079456, 47.271919, -46.644711,
0.725449, 23.406784, -23.278900,
1.150940, -1.368370, 0.217430,
1.279999, -2.133331, 0.000000,
2.133331, 2.133331, 0.000000,
2.133331, 1.279999, 0.000000,
3.342768, 2.831162, -3.613928,
3.358266, 0.751511, -2.403108,
2.133331, -1.279999, 0.000000,
2.133331, -2.133331, 0.000000,
-2.133331, 2.133331, 0.000000,
-2.133331, 1.279999, 0.000000,
-2.133331, 0.426666, 0.000000,
-2.133331, -0.426666, 0.000000,
-2.133331, -1.279999, 0.000000,
-2.133331, -2.133331, 0.000000,
-1.279999, 2.133331, 0.000000,
-1.279999, 1.279999, 0.000000,
-6.075790, 4.050010, 1.172448,
-6.035944, 1.972805, 2.356474,
