10.000000, 10.000000, 10.000000,
-1.000000, -1.000000, -1.000000,
1.000000, 1.000000, 1.000000,
 0.079410,  0.079410, -0.028199,
 0.097488,  0.125293, -0.011791,
 0.100199,  0.180480,  0.019920,
 0.076695,  0.229856,  0.058149,
 0.028578,  0.257962,  0.084442,
-0.028578,  0.257962,  0.084442,
-0.076695,  0.229856,  0.058149,
-0.100200,  0.180480,  0.019920,
-0.097488,  0.125293, -0.011791,
-0.079411,  0.079410, -0.028199,
 0.125293,  0.097488, -0.011791,
 0.158666,  0.158666,  0.036800,
 0.159782,  0.223625,  0.116119,
 0.115604,  0.269773,  0.195255,
 0.041340,  0.289613,  0.241140,
-0.041341,  0.289613,  0.241140,
-0.115604,  0.269773,  0.195255,
-0.159783,  0.223625,  0.116119,
-0.158667,  0.158666,  0.036800,
-0.125293,  0.097488, -0.011791,
 0.180480,  0.100200,  0.019920,
 0.223625,  0.159782,  0.116119,
 0.206949,  0.206949,  0.241123,
 0.135382,  0.225649,  0.335556,
 0.045711,  0.228555,  0.378885,
-0.045712,  0.228555,  0.378885,
-0.135382,  0.225649,  0.335556,
-0.206950,  0.206949,  0.241123,
-0.223626,  0.159782,  0.116119,
-0.180481,  0.100199,  0.019920,
 0.229856,  0.076695,  0.058149,
 0.269773,  0.115604,  0.195255,
 0.225649,  0.135382,  0.335556,
 0.136136,  0.136137,  0.416420,
 0.044224,  0.132674,  0.446635,
-0.044225,  0.132674,  0.446635,
-0.136138,  0.136136,  0.416420,
-0.225650,  0.135381,  0.335557,
-0.269775,  0.115603,  0.195255,
-0.229857,  0.076695,  0.058149,
 0.257962,  0.028578,  0.084442,
 0.289613,  0.041341,  0.241140,
 0.228555,  0.045711,  0.378885,
 0.132674,  0.044225,  0.446635,
 0.042415,  0.042415,  0.468953,
-0.042416,  0.042415,  0.468953,
-0.132675,  0.044224,  0.446636,
-0.228557,  0.045711,  0.378886,
-0.289616,  0.041340,  0.241140,
-0.257965,  0.028577,  0.084441,
 0.257962, -0.028578,  0.084442,
 0.289613, -0.041341,  0.241140,
 0.228555, -0.045711,  0.378885,
 0.132674, -0.044225,  0.446635,
 0.042415, -0.042415,  0.468953,
-0.042416, -0.042415,  0.468953,
-0.132676, -0.044225,  0.446636,
-0.228558, -0.045712,  0.378886,
-0.289617, -0.041341,  0.241140,
-0.257966, -0.028579,  0.084441,
 0.229856, -0.076695,  0.058149,
 0.269773, -0.115604,  0.195255,
